จังหวัด,เขตเลือกตั้งที่,ลำดับคะแนน,ผู้ลงสมัคร สส.,พรรคที่สังกัด,คะแนนเสียง,คะแนนเสียง(ร้อยละ),ผู้มาใช้สิทธิ์,ร้อยละผู้มาใช้สิทธิ์,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,หน่วยเลือกตั้งที่นับเสร็จ,ร้อยละที่นับเสร็จแล้ว,หยุดอัพเดต,,Last Update:
อุบลราชธานี,4,4,นายณัฐพงศ์ บุญทวี,ประชาธิปัตย์,1859,1.96194,106067,70.5364,94753,4933,6381,291,94.78827,FALSE,,
อุบลราชธานี,4,5,นายรินไท มุ่งมาจน พรรคสัมมาธิปไตย,,1402,1.47964,106067,70.5364,94753,4933,6381,291,94.78827,FALSE,,
อุบลราชธานี,4,6,นายอภิชาติ วรโชติวิวรรธน์,ไทยสร้างไทย,1171,1.23584,106067,70.5364,94753,4933,6381,291,94.78827,FALSE,,
อุบลราชธานี,4,7,นายเข็มทอง แก้วเนตร,พลังประชารัฐ,1119,1.18097,106067,70.5364,94753,4933,6381,291,94.78827,FALSE,,
อุบลราชธานี,4,8,นางสุพัฒน์ นามมุงคุณ,ทางเลือกใหม่,403,0.42532,106067,70.5364,94753,4933,6381,291,94.78827,FALSE,,
อุบลราชธานี,5,1,นายสุทธิชัย จรูญเนตร,ภูมิใจไทย,46827,66.93014,74566,56.89282,69964,2665,1937,305,94.7205,FALSE,,
อุบลราชธานี,5,2,นายพร้อมพงศ์ สิถิลวัลย์,ประชาชน,11155,15.94391,74566,56.89282,69964,2665,1937,305,94.7205,FALSE,,
อุบลราชธานี,5,3,นายรัฐกิตติ์ ผาลีพัฒน์,กล้าธรรม,7718,11.03139,74566,56.89282,69964,2665,1937,305,94.7205,FALSE,,
อุบลราชธานี,5,4,นายอธิปัตย์ สืบศิรินุกูล,เพื่อไทย,2506,3.58184,74566,56.89282,69964,2665,1937,305,94.7205,FALSE,,
อุบลราชธานี,5,5,นายบุญสอน สามัคคี,ประชาธิปัตย์,920,1.31496,74566,56.89282,69964,2665,1937,305,94.7205,FALSE,,
อุบลราชธานี,5,6,นางสาววิยดา พรหมทอง,พลังประชารัฐ,592,0.84615,74566,56.89282,69964,2665,1937,305,94.7205,FALSE,,
อุบลราชธานี,5,7,นางสาวหนูดา มัฐผา,ทางเลือกใหม่,246,0.35161,74566,56.89282,69964,2665,1937,305,94.7205,FALSE,,
อุบลราชธานี,6,1,นางสาวธัญธารีย์ สันตพันธุ์,เพื่อไทย,31887,42.75543,80082,60.64934,74580,3912,1590,264,94.96403,FALSE,,
อุบลราชธานี,6,2,นายกิตติกร เชิดชู,ไทรวมพลัง,30154,40.43175,80082,60.64934,74580,3912,1590,264,94.96403,FALSE,,
อุบลราชธานี,6,3,นายศิระ พันธ์ทอง,ประชาชน,9017,12.09037,80082,60.64934,74580,3912,1590,264,94.96403,FALSE,,
อุบลราชธานี,6,4,นางสาวอุบลกาญจน์ อมรสิน,ภูมิใจไทย,2535,3.39903,80082,60.64934,74580,3912,1590,264,94.96403,FALSE,,
อุบลราชธานี,6,5,นายชาญ การเพียร,ประชาธิปัตย์,532,0.71333,80082,60.64934,74580,3912,1590,264,94.96403,FALSE,,
อุบลราชธานี,6,6,นายฐาปนัฐ แสงสุกวาว,ประชาธิปไตยใหม่,455,0.61008,80082,60.64934,74580,3912,1590,264,94.96403,FALSE,,
อุบลราชธานี,7,1,นางสาวสุดารัตน์ พิทักษ์พรพัลลภ,ภูมิใจไทย,42705,51.57733,86153,65.62238,82798,2418,937,270,94.73684,FALSE,,
อุบลราชธานี,7,2,นายเชิดศักดิ์ โภคกุลกานนท์,เพื่อไทย,33189,40.0843,86153,65.62238,82798,2418,937,270,94.73684,FALSE,,
อุบลราชธานี,7,3,นายไพฑูรย์ จันทะยา,ประชาชน,5795,6.99896,86153,65.62238,82798,2418,937,270,94.73684,FALSE,,
อุบลราชธานี,7,4,นายชุติมันต์ ปานเพชร,ประชาธิปัตย์,594,0.71741,86153,65.62238,82798,2418,937,270,94.73684,FALSE,,
อุบลราชธานี,7,5,นางสาวชุพวัล สำราญพงษ์,พลังประชารัฐ,170,0.20532,86153,65.62238,82798,2418,937,270,94.73684,FALSE,,
อุบลราชธานี,7,6,นายมานะ แรงมูลพฤกษ์,แผ่นดินธรรม,139,0.16788,86153,65.62238,82798,2418,937,270,94.73684,FALSE,,
อุบลราชธานี,7,7,นายก้องชายแดน พินธุรักษ์,ประชากรไทย,135,0.16305,86153,65.62238,82798,2418,937,270,94.73684,FALSE,,
อุบลราชธานี,7,8,นายชาญณรงค์เดช อยู่สุข,ไทยก้าวใหม่,71,0.08575,86153,65.62238,82798,2418,937,270,94.73684,FALSE,,
อุบลราชธานี,8,1,นางสาวแนน บุณย์ธิดา สมชัย,ภูมิใจไทย,32711,43.92861,78660,57.276,74464,2553,1643,280,94.91525,FALSE,,
อุบลราชธานี,8,2,นายบรรหาร ศรีบุระ,ไทรวมพลัง,28707,38.55151,78660,57.276,74464,2553,1643,280,94.91525,FALSE,,
อุบลราชธานี,8,3,นายวชิรวิทย์ ธนวัฒน์กิจโภคิน,ประชาชน,8631,11.59084,78660,57.276,74464,2553,1643,280,94.91525,FALSE,,
อุบลราชธานี,8,4,นางสาวจิตภินันท์ วงษ์ขันธ์,เพื่อไทย,2134,2.86581,78660,57.276,74464,2553,1643,280,94.91525,FALSE,,
อุบลราชธานี,8,5,นายเสกสรรค์ กอคูณ,เศรษฐกิจ,1287,1.72835,78660,57.276,74464,2553,1643,280,94.91525,FALSE,,
อุบลราชธานี,8,6,นายดลเดช แก้วใส,ประชาธิปัตย์,476,0.63924,78660,57.276,74464,2553,1643,280,94.91525,FALSE,,
อุบลราชธานี,8,7,นายประวิทย์ แก้วใส,รวมไทยสร้างชาติ,248,0.33305,78660,57.276,74464,2553,1643,280,94.91525,FALSE,,
อุบลราชธานี,8,8,นางใบแก้ว โคตรแสง,ประชาธิปไตยใหม่,99,0.13295,78660,57.276,74464,2553,1643,280,94.91525,FALSE,,
อุบลราชธานี,8,9,นางสาวแจ่มใจ ประสมสัตว์,ทางเลือกใหม่,86,0.11549,78660,57.276,74464,2553,1643,280,94.91525,FALSE,,
อุบลราชธานี,8,10,นางสาวณัฏฐณิชา วันดึก,เพื่อบ้านเมือง,85,0.11415,78660,57.276,74464,2553,1643,280,94.91525,FALSE,,
อุบลราชธานี,9,1,นางจิตรวรรณ หวังศุภกิจโกศล,ไทรวมพลัง,39071,55.81332,74428,57.17314,70003,3354,1071,231,94.67213,FALSE,,
อุบลราชธานี,9,2,นางรำพูล ตันติวณิชชานนท์,กล้าธรรม,14218,20.31056,74428,57.17314,70003,3354,1071,231,94.67213,FALSE,,
อุบลราชธานี,9,3,นายประภูศักดิ์ จินตะเวช,เพื่อไทย,10381,14.82936,74428,57.17314,70003,3354,1071,231,94.67213,FALSE,,
อุบลราชธานี,9,4,นายกฤติน มักเรียน,ประชาชน,4689,6.69828,74428,57.17314,70003,3354,1071,231,94.67213,FALSE,,
อุบลราชธานี,9,5,นางสาววิจิตรา สัตยากูล,ภูมิใจไทย,1267,1.80992,74428,57.17314,70003,3354,1071,231,94.67213,FALSE,,
อุบลราชธานี,9,6,นายสุพจน์ วรรณสุข,ประชาธิปัตย์,292,0.41712,74428,57.17314,70003,3354,1071,231,94.67213,FALSE,,
อุบลราชธานี,9,7,นายธีระ พุฒพิพักตร์,พลังประชารัฐ,85,0.12142,74428,57.17314,70003,3354,1071,231,94.67213,FALSE,,
อุบลราชธานี,10,1,นายสมศักดิ์ บุญประชม,ไทรวมพลัง,59424,77.06993,84112,59.53441,77104,4622,2386,304,94.70405,FALSE,,
อุบลราชธานี,10,2,นายสิโรตม์ แสนทวีสุข,ประชาชน,7065,9.16295,84112,59.53441,77104,4622,2386,304,94.70405,FALSE,,
อุบลราชธานี,10,3,นายวัชรพล เชื้อคง,เพื่อไทย,6708,8.69994,84112,59.53441,77104,4622,2386,304,94.70405,FALSE,,
อุบลราชธานี,10,4,นายเกษม ฉิมพลี,ภูมิใจไทย,2825,3.66388,84112,59.53441,77104,4622,2386,304,94.70405,FALSE,,
อุบลราชธานี,10,5,นายยิ่ง ภูผา,ประชาธิปัตย์,583,0.75612,84112,59.53441,77104,4622,2386,304,94.70405,FALSE,,
อุบลราชธานี,10,6,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,499,0.64718,84112,59.53441,77104,4622,2386,304,94.70405,FALSE,,
อุบลราชธานี,11,1,นางสาวตวงทิพย์ จินตะเวช,ภูมิใจไทย,54260,72.5275,80392,59.38599,74813,3056,2523,234,94.73684,FALSE,,
อุบลราชธานี,11,2,นายธีรศักดิ์ วีระจินตวงศ์,ประชาชน,11256,15.04551,80392,59.38599,74813,3056,2523,234,94.73684,FALSE,,
อุบลราชธานี,11,3,นางอุบล สิมมา,เพื่อไทย,4267,5.70355,80392,59.38599,74813,3056,2523,234,94.73684,FALSE,,
อุบลราชธานี,11,4,นายสุริยา ขันอาสา,ไทยสร้างไทย,2591,3.4633,80392,59.38599,74813,3056,2523,234,94.73684,FALSE,,
อุบลราชธานี,11,5,นายเรืองศรี ตรีราช,รวมไทยสร้างชาติ,990,1.3233,80392,59.38599,74813,3056,2523,234,94.73684,FALSE,,
อุบลราชธานี,11,6,นายอำไพ เฉลิมสุข,ประชาธิปัตย์,733,0.97978,80392,59.38599,74813,3056,2523,234,94.73684,FALSE,,
อุบลราชธานี,11,7,นายสมมาตร มะลิลา,กล้าธรรม,716,0.95705,80392,59.38599,74813,3056,2523,234,94.73684,FALSE,,
อ่างทอง,1,1,นายภราดร ปริศนานันทกุล,ภูมิใจไทย,52703,70.24912,80520,72.10789,75023,2578,2919,236,94.77912,FALSE,,
อ่างทอง,1,2,นายธโนดม โสขุมา,ประชาชน,16923,22.55708,80520,72.10789,75023,2578,2919,236,94.77912,FALSE,,
อ่างทอง,1,3,นายณษกร เครือศิริ,เพื่อไทย,4009,5.34369,80520,72.10789,75023,2578,2919,236,94.77912,FALSE,,
อ่างทอง,1,4,นางสาวภัทรสุดา บุษรานันท์,ประชาธิปัตย์,749,0.99836,80520,72.10789,75023,2578,2919,236,94.77912,FALSE,,
อ่างทอง,1,5,นายพณศธร อยู่ประเสริฐ,กล้าธรรม,345,0.45986,80520,72.10789,75023,2578,2919,236,94.77912,FALSE,,
อ่างทอง,1,6,พันเอกพิทักษ์ ทิพมาศ,พลังประชารัฐ,294,0.39188,80520,72.10789,75023,2578,2919,236,94.77912,FALSE,,
อ่างทอง,2,1,นายกรวีร์ ปริศนานันทกุล,ภูมิใจไทย,57385,75.78679,81967,72.90946,75719,3152,3096,243,94.92188,FALSE,,
อ่างทอง,2,2,นายสาโรจน์ ฉ่ำจิตร,ประชาชน,13263,17.51608,81967,72.90946,75719,3152,3096,243,94.92188,FALSE,,
อ่างทอง,2,3,นายชวกร ศรีราชา,เพื่อไทย,3959,5.22854,81967,72.90946,75719,3152,3096,243,94.92188,FALSE,,
อ่างทอง,2,4,นายอนุรักษ์ อมรเมตตาจิต,ประชาธิปัตย์,1112,1.46859,81967,72.90946,75719,3152,3096,243,94.92188,FALSE,,
เชียงราย,1,1,นายธนรัช จงสุทธานามณี,เพื่อไทย,40692,47.16929,95437,67.36951,86268,3284,5885,230,94.65021,FALSE,,
เชียงราย,1,2,นายชิตวัน ชินอนุวัฒน์,ประชาชน,31072,36.01799,95437,67.36951,86268,3284,5885,230,94.65021,FALSE,,
เชียงราย,1,3,นายวุฒิชาติ เกรียงเกษร,กล้าธรรม,7634,8.84917,95437,67.36951,86268,3284,5885,230,94.65021,FALSE,,
เชียงราย,1,4,นายนิติธร สมสิทธิ์,ภูมิใจไทย,2928,3.39407,95437,67.36951,86268,3284,5885,230,94.65021,FALSE,,
เชียงราย,1,5,นายเอกนิสิต ศรีแก้ว,พลวัต,1224,1.41883,95437,67.36951,86268,3284,5885,230,94.65021,FALSE,,
เชียงราย,1,6,นายสมนึก ใจจักร์,รวมไทยสร้างชาติ,1175,1.36203,95437,67.36951,86268,3284,5885,230,94.65021,FALSE,,
เชียงราย,1,7,นายไอใจ ปู่หมื่อ,ประชาธิปัตย์,870,1.00849,95437,67.36951,86268,3284,5885,230,94.65021,FALSE,,
เชียงราย,1,8,นายธเนตร ติ๊บโท๊ะ,โอกาสใหม่,471,0.54597,95437,67.36951,86268,3284,5885,230,94.65021,FALSE,,
เชียงราย,1,9,นายธนัยรัชต์ ศรีโชติ,ปวงชนไทย,202,0.23415,95437,67.36951,86268,3284,5885,230,94.65021,FALSE,,
เชียงราย,2,1,นางสาวปิยะรัฐชย์ ติยะไพรัช,เพื่อไทย,32754,39.37678,94416,71.14943,83181,5991,5244,252,94.73684,FALSE,,
เชียงราย,2,2,นายอุทิศ มณีจันสุข,ประชาชน,23647,28.42837,94416,71.14943,83181,5991,5244,252,94.73684,FALSE,,
เชียงราย,2,3,นายทรงพล ชีวินมหาชัย,กล้าธรรม,21739,26.13457,94416,71.14943,83181,5991,5244,252,94.73684,FALSE,,
เชียงราย,2,4,นางสาวช่อพฤกษา อุดมทรัพย์,ภูมิใจไทย,2101,2.52582,94416,71.14943,83181,5991,5244,252,94.73684,FALSE,,
เชียงราย,2,5,นายประเวช ราชชมภู,รวมไทยสร้างชาติ,1244,1.49553,94416,71.14943,83181,5991,5244,252,94.73684,FALSE,,
เชียงราย,2,6,นายพงษ์พณิช อันพาพรม,ท้องที่ไทย,993,1.19378,94416,71.14943,83181,5991,5244,252,94.73684,FALSE,,
เชียงราย,2,7,นายหาญ ดอนลาว,ประชาธิปัตย์,703,0.84514,94416,71.14943,83181,5991,5244,252,94.73684,FALSE,,
เชียงราย,3,1,นายพิทักษ์ แสงคำ,กล้าธรรม,32028,39.18901,93836,67.06116,81727,7793,4316,308,94.76923,FALSE,,
เชียงราย,3,2,นายวิสาร เตชะธีราวัฒน์,เพื่อไทย,23401,28.63313,93836,67.06116,81727,7793,4316,308,94.76923,FALSE,,
เชียงราย,3,3,นายฐากูร ยะแสง,ประชาชน,21003,25.69897,93836,67.06116,81727,7793,4316,308,94.76923,FALSE,,
เชียงราย,3,4,นายประเวศน์ รวีโอภาส,ภูมิใจไทย,1570,1.92103,93836,67.06116,81727,7793,4316,308,94.76923,FALSE,,
เชียงราย,3,5,นายอาคม จันต๊ะมา,รวมไทยสร้างชาติ,1457,1.78276,93836,67.06116,81727,7793,4316,308,94.76923,FALSE,,
เชียงราย,3,6,นายเรืองฤทธิ์ พวกอินแสง,ประชาธิปัตย์,1456,1.78154,93836,67.06116,81727,7793,4316,308,94.76923,FALSE,,
เชียงราย,3,7,นายสมชาติ ขวัญชัย,พลังประชารัฐ,812,0.99355,93836,67.06116,81727,7793,4316,308,94.76923,FALSE,,
เชียงราย,4,1,นายสุรสิทธิ์ เจียมวิจักษณ์,กล้าธรรม,31901,38.17051,93963,66.32667,83575,5568,4820,350,94.85095,FALSE,,
เชียงราย,4,2,นางสาววิสาระดี เตชะธีราวัฒน์,เพื่อไทย,26992,32.29674,93963,66.32667,83575,5568,4820,350,94.85095,FALSE,,
เชียงราย,4,3,นายธรรมวัตร พรมเสน,ประชาชน,20370,24.37332,93963,66.32667,83575,5568,4820,350,94.85095,FALSE,,
เชียงราย,4,4,นายเทียม เทพแสน,ภูมิใจไทย,1321,1.58062,93963,66.32667,83575,5568,4820,350,94.85095,FALSE,,
เชียงราย,4,5,นายสหการ เขื่อนแปด,ประชาธิปัตย์,1186,1.41908,93963,66.32667,83575,5568,4820,350,94.85095,FALSE,,
เชียงราย,4,6,นายวัชรพงศ์ ปิโย,โอกาสใหม่,763,0.91295,93963,66.32667,83575,5568,4820,350,94.85095,FALSE,,
เชียงราย,4,7,นายอินตา เมืองมูล,รวมไทยสร้างชาติ,762,0.91176,93963,66.32667,83575,5568,4820,350,94.85095,FALSE,,
เชียงราย,4,8,นายชาติบัญชา จำปาเจียม,พลวัต,280,0.33503,93963,66.32667,83575,5568,4820,350,94.85095,FALSE,,
เชียงราย,5,1,นายรังสรรค์ วันไชยธนวงศ์,ภูมิใจไทย,49323,61.47547,87285,66.09496,80232,4253,2800,284,94.98328,FALSE,,
เชียงราย,5,2,นายเทอดชาติ ชัยพงษ์,เพื่อไทย,15314,19.08715,87285,66.09496,80232,4253,2800,284,94.98328,FALSE,,
เชียงราย,5,3,นายนาวิน วังแปง,ประชาชน,12636,15.74933,87285,66.09496,80232,4253,2800,284,94.98328,FALSE,,
เชียงราย,5,4,นายพันธวัช ภูผาพันธกานต์,พลวัต,2070,2.58002,87285,66.09496,80232,4253,2800,284,94.98328,FALSE,,
เชียงราย,5,5,นายสุรชาติ ผิวแดง,ประชาธิปัตย์,584,0.72789,87285,66.09496,80232,4253,2800,284,94.98328,FALSE,,
เชียงราย,5,6,นายนิกร จันทร์หอม,รวมไทยสร้างชาติ,305,0.38015,87285,66.09496,80232,4253,2800,284,94.98328,FALSE,,
เชียงราย,6,1,นางมลธิชา ไชยบาล,กล้าธรรม,26778,37.25738,80489,63.56134,71873,4916,3700,231,94.67213,FALSE,,
เชียงราย,6,2,นางจุฬาลักษณ์ ขันสุธรรม,ประชาชน,23469,32.65343,80489,63.56134,71873,4916,3700,231,94.67213,FALSE,,
เชียงราย,6,3,นายชัยยนต์ ศรีสมุทร,เพื่อไทย,18028,25.08313,80489,63.56134,71873,4916,3700,231,94.67213,FALSE,,
เชียงราย,6,4,นายกฤษฎ์ชัยณัช วงศ์สมพฤกษ์,ประชาธิปัตย์,1295,1.80179,80489,63.56134,71873,4916,3700,231,94.67213,FALSE,,
เชียงราย,6,5,นายธวัชชัย อภิวงค์,รวมไทยสร้างชาติ,1166,1.62231,80489,63.56134,71873,4916,3700,231,94.67213,FALSE,,
เชียงราย,6,6,นายอนันต์ แพทยานนท์,พลังประชารัฐ,463,0.64419,80489,63.56134,71873,4916,3700,231,94.67213,FALSE,,
เชียงราย,6,7,นายบัณฑิต สุรินเปา,ไทยก้าวหน้า,410,0.57045,80489,63.56134,71873,4916,3700,231,94.67213,FALSE,,
เชียงราย,6,8,นางภัทรวัลย์ ผลไพบูลย์,พลวัต,264,0.36731,80489,63.56134,71873,4916,3700,231,94.67213,FALSE,,
เชียงราย,7,1,นายสุธีระพงษ์ วันไชยธนวงศ์,กล้าธรรม,31482,37.10793,93070,69.27892,84839,4242,3989,283,94.96644,FALSE,,
เชียงราย,7,2,นายสง่า พรมเมือง,เพื่อไทย,23694,27.92819,93070,69.27892,84839,4242,3989,283,94.96644,FALSE,,
เชียงราย,7,3,นายสุทัศน์ ยาละ,ประชาชน,20823,24.54414,93070,69.27892,84839,4242,3989,283,94.96644,FALSE,,
เชียงราย,7,4,นางสาวมิรันตี บุญแก้ว,โอกาสใหม่,2432,2.86661,93070,69.27892,84839,4242,3989,283,94.96644,FALSE,,
เชียงราย,7,5,นายเสกสรรค์ เชื้อเมืองพาน,ภูมิใจไทย,2172,2.56014,93070,69.27892,84839,4242,3989,283,94.96644,FALSE,,
เชียงราย,7,6,นางสาวอรทัย บัวศรี,ประชากรไทย,1592,1.8765,93070,69.27892,84839,4242,3989,283,94.96644,FALSE,,
เชียงราย,7,7,ร้อยตำรวจเอกดอน สมควร,ประชาธิปัตย์,1075,1.26711,93070,69.27892,84839,4242,3989,283,94.96644,FALSE,,
เชียงราย,7,8,นายทนงศักดิ์ ศรีทองจันทร์,เศรษฐกิจ,616,0.72608,93070,69.27892,84839,4242,3989,283,94.96644,FALSE,,
เชียงราย,7,9,นายบุญเกิด ร่องแก้ว,รวมไทยสร้างชาติ,582,0.68601,93070,69.27892,84839,4242,3989,283,94.96644,FALSE,,
เชียงราย,7,10,นายเสรี วังแง่,พลวัต,371,0.4373,93070,69.27892,84839,4242,3989,283,94.96644,FALSE,,
เชียงใหม่,1,1,นางสาวเพชรรัตน์ ใหม่ชมภู,ประชาชน,40228,49.26038,89928,65.26311,81664,2306,5958,223,94.89362,FALSE,,
เชียงใหม่,1,2,นายธีรพัฒน์ ตันพิริยะกุล,เพื่อไทย,18570,22.73952,89928,65.26311,81664,2306,5958,223,94.89362,FALSE,,
เชียงใหม่,1,3,นางสาวนารากร ติยายน,ประชาธิปัตย์,7584,9.28683,89928,65.26311,81664,2306,5958,223,94.89362,FALSE,,
เชียงใหม่,1,4,นายชินภัสร์ กิจเลิศสิริวัฒนา,ภูมิใจไทย,6048,7.40596,89928,65.26311,81664,2306,5958,223,94.89362,FALSE,,
เชียงใหม่,1,5,นายนิธิวิทย์ เกียรติสยมภู,รวมไทยสร้างชาติ,2794,3.42134,89928,65.26311,81664,2306,5958,223,94.89362,FALSE,,
เชียงใหม่,1,6,นายภวฤทธิ์ กาญจนเกตุ,กล้าธรรม,2703,3.3099,89928,65.26311,81664,2306,5958,223,94.89362,FALSE,,
เชียงใหม่,1,7,นางสาวมนัญชยา นิลประยูร,เศรษฐกิจ,1245,1.52454,89928,65.26311,81664,2306,5958,223,94.89362,FALSE,,
เชียงใหม่,1,8,นายพจนารถ ศรียารัณย,โอกาสใหม่,872,1.06779,89928,65.26311,81664,2306,5958,223,94.89362,FALSE,,
เชียงใหม่,1,9,นายปราณกมล สุขวรวงษ์,วิชชั่นใหม่,667,0.81676,89928,65.26311,81664,2306,5958,223,94.89362,FALSE,,
เชียงใหม่,1,10,นายอิสระพงศ์ เจริญวรายุทธ,รักชาติ,416,0.5094,89928,65.26311,81664,2306,5958,223,94.89362,FALSE,,
เชียงใหม่,2,1,นางสาวการณิก จันทดา,ประชาชน,43744,49.11249,99960,69.53255,89069,3245,7646,269,94.71831,FALSE,,
เชียงใหม่,2,2,นายเพทาย เตโชฬาร,เพื่อไทย,24147,27.11044,99960,69.53255,89069,3245,7646,269,94.71831,FALSE,,
เชียงใหม่,2,3,นายยุทธนา สุวรรณ,ภูมิใจไทย,6285,7.05633,99960,69.53255,89069,3245,7646,269,94.71831,FALSE,,
เชียงใหม่,2,4,นายตะวัน ตุ้มวอน,เศรษฐกิจ,3521,3.95312,99960,69.53255,89069,3245,7646,269,94.71831,FALSE,,
เชียงใหม่,2,5,พลตำรวจตรีปิยะพันธ์ ภัทรพงศ์สินธุ์,ประชาธิปัตย์,3185,3.57588,99960,69.53255,89069,3245,7646,269,94.71831,FALSE,,
เชียงใหม่,2,6,นายเลอยศ พุทธชิโนรสสกุล,พลังประชารัฐ,2938,3.29857,99960,69.53255,89069,3245,7646,269,94.71831,FALSE,,
เชียงใหม่,2,7,ร้อยตำรวจตรี ดร.เกษมสันต์ ยศรุ่งโรจน์,กล้าธรรม,2188,2.45652,99960,69.53255,89069,3245,7646,269,94.71831,FALSE,,
เชียงใหม่,2,8,นายอานนท์ สิงห์ตาแก้ว,รวมไทยสร้างชาติ,1391,1.56171,99960,69.53255,89069,3245,7646,269,94.71831,FALSE,,
เชียงใหม่,2,9,นางศรีพรรณ์ เขียวทอง,ก้าวอิสระ,793,0.89032,99960,69.53255,89069,3245,7646,269,94.71831,FALSE,,
เชียงใหม่,2,10,นายภาณุวิชญ์ สายหมอก,ไทยก้าวใหม่,510,0.57259,99960,69.53255,89069,3245,7646,269,94.71831,FALSE,,
เชียงใหม่,3,1,นายณัฐพล โตวิจักษณ์ชัยกุล,ประชาชน,41778,47.54253,98354,70.66016,87875,3632,6847,277,94.86301,FALSE,,
เชียงใหม่,3,2,นายจักรพล ตั้งสุทธิธรรม,เพื่อไทย,26221,29.83898,98354,70.66016,87875,3632,6847,277,94.86301,FALSE,,
เชียงใหม่,3,3,นายเกษม ปารมีศิลป์ขจร,ภูมิใจไทย,6464,7.3559,98354,70.66016,87875,3632,6847,277,94.86301,FALSE,,
เชียงใหม่,3,4,นายศักดิ์สุบรรณ คันธา,ประชาธิปัตย์,4943,5.62504,98354,70.66016,87875,3632,6847,277,94.86301,FALSE,,
เชียงใหม่,3,5,นายธนากร สุภาษา,กล้าธรรม,2108,2.39886,98354,70.66016,87875,3632,6847,277,94.86301,FALSE,,
เชียงใหม่,3,6,นางสรวีย์ เขื่อนวงค์วิน,เศรษฐกิจ,1726,1.96415,98354,70.66016,87875,3632,6847,277,94.86301,FALSE,,
เชียงใหม่,3,7,นายไพศาล ใจแก้ว,รวมไทยสร้างชาติ,1276,1.45206,98354,70.66016,87875,3632,6847,277,94.86301,FALSE,,
เชียงใหม่,3,8,พลตรีพนม ศรีเผือด,โอกาสใหม่,1126,1.28137,98354,70.66016,87875,3632,6847,277,94.86301,FALSE,,
เชียงใหม่,3,9,นางจิตรา สุจารี,ประชากรไทย,534,0.60768,98354,70.66016,87875,3632,6847,277,94.86301,FALSE,,
เชียงใหม่,3,10,นายเตชสิทธิ์ สีแดง,วิชชั่นใหม่,480,0.54623,98354,70.66016,87875,3632,6847,277,94.86301,FALSE,,
เชียงใหม่,4,1,นางสาวพุธิตา ชัยอนันต์,ประชาชน,42345,45.06609,102392,70.71368,93962,2563,5867,230,94.65021,FALSE,,
เชียงใหม่,4,2,นายภานุ เจริญสุข,เพื่อไทย,20501,21.81839,102392,70.71368,93962,2563,5867,230,94.65021,FALSE,,
เชียงใหม่,4,3,นายโสภณ โกชุม,กล้าธรรม,16083,17.11649,102392,70.71368,93962,2563,5867,230,94.65021,FALSE,,
เชียงใหม่,4,4,นายศรัณญ์ ใจคำ,ภูมิใจไทย,5948,6.33022,102392,70.71368,93962,2563,5867,230,94.65021,FALSE,,
เชียงใหม่,4,5,นายจิรวัฒน์ อริยคงพันธุ์,ประชาธิปัตย์,2663,2.83412,102392,70.71368,93962,2563,5867,230,94.65021,FALSE,,
เชียงใหม่,4,6,นายธนกฤต การบูรณ์,วิชชั่นใหม่,1732,1.8433,102392,70.71368,93962,2563,5867,230,94.65021,FALSE,,
เชียงใหม่,4,7,นางกิ่งกาญจน์ ณ เชียงใหม่,ก้าวอิสระ,1232,1.31117,102392,70.71368,93962,2563,5867,230,94.65021,FALSE,,
เชียงใหม่,4,8,นายสุนทร ชัยศรีอ้าย,เศรษฐกิจ,1197,1.27392,102392,70.71368,93962,2563,5867,230,94.65021,FALSE,,
เชียงใหม่,4,9,พันเอกศรัณย์ แสนพรหม,รวมไทยสร้างชาติ,1021,1.08661,102392,70.71368,93962,2563,5867,230,94.65021,FALSE,,
เชียงใหม่,4,10,นายชาญชัย ชัยมงคล,ไทยก้าวใหม่,440,0.46827,102392,70.71368,93962,2563,5867,230,94.65021,FALSE,,
เชียงใหม่,5,1,นายสมชิด กันธะยา,ประชาชน,34191,41.45017,91938,69.01268,82487,4048,5403,281,94.93243,FALSE,,
เชียงใหม่,5,2,นางสาวอัจฉรารัตน์ นันทะเสน,เพื่อไทย,30329,36.76822,91938,69.01268,82487,4048,5403,281,94.93243,FALSE,,
เชียงใหม่,5,3,นางวาสนา ทองสุข,ภูมิใจไทย,8902,10.792,91938,69.01268,82487,4048,5403,281,94.93243,FALSE,,
เชียงใหม่,5,4,นายสุรเวศม์ รินแก้ว,ประชาธิปัตย์,1918,2.32521,91938,69.01268,82487,4048,5403,281,94.93243,FALSE,,
เชียงใหม่,5,5,นายกฤศอนันต์ วัฒนะ,โอกาสใหม่,1866,2.26217,91938,69.01268,82487,4048,5403,281,94.93243,FALSE,,
เชียงใหม่,5,6,นายธนภูมิ วงศ์บุณยกรชัย,กล้าธรรม,1407,1.70572,91938,69.01268,82487,4048,5403,281,94.93243,FALSE,,
เชียงใหม่,5,7,ร้อยตำรวจเอกปรีชาพล รัตนมณี,เศรษฐกิจ,1175,1.42447,91938,69.01268,82487,4048,5403,281,94.93243,FALSE,,
เชียงใหม่,5,8,ร้อยตำรวจโทวิทยา สิงห์มณี,รวมไทยสร้างชาติ,784,0.95045,91938,69.01268,82487,4048,5403,281,94.93243,FALSE,,
