จังหวัด,เขตเลือกตั้งที่,ลำดับคะแนน,พรรคการเมือง,คะแนนเสียง,คะแนนเสียง(ร้อยละ),ผู้มาใช้สิทธิ์,ร้อยละผู้มาใช้สิทธิ์,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,หน่วยเลือกตั้งที่นับเสร็จ,ร้อยละที่นับเสร็จแล้ว,หยุดอัพเดต,,,Last Update:
สระบุรี,2,2,ภูมิใจไทย,16367,18.35627,98696,72.20373,89163,5896,3637,231,94.67213,FALSE,,,
สระบุรี,2,3,เพื่อไทย,14178,15.90121,98696,72.20373,89163,5896,3637,231,94.67213,FALSE,,,
สระบุรี,2,4,รวมใจไทย,4474,5.01778,98696,72.20373,89163,5896,3637,231,94.67213,FALSE,,,
สระบุรี,2,5,เศรษฐกิจ,3990,4.47495,98696,72.20373,89163,5896,3637,231,94.67213,FALSE,,,
สระบุรี,2,6,ประชาธิปัตย์,3735,4.18896,98696,72.20373,89163,5896,3637,231,94.67213,FALSE,,,
สระบุรี,2,7,ประชาธิปไตยใหม่,2554,2.86442,98696,72.20373,89163,5896,3637,231,94.67213,FALSE,,,
สระบุรี,2,8,รวมไทยสร้างชาติ,2420,2.71413,98696,72.20373,89163,5896,3637,231,94.67213,FALSE,,,
สระบุรี,2,9,เพื่อชาติไทย,1785,2.00195,98696,72.20373,89163,5896,3637,231,94.67213,FALSE,,,
สระบุรี,2,10,รวมพลังประชาชน,691,0.77499,98696,72.20373,89163,5896,3637,231,94.67213,FALSE,,,
สระบุรี,3,1,ประชาชน,22743,38.01652,66275,52.66148,59824,3527,2924,197,94.71154,FALSE,,,
สระบุรี,3,2,ภูมิใจไทย,13180,22.03129,66275,52.66148,59824,3527,2924,197,94.71154,FALSE,,,
สระบุรี,3,3,เพื่อไทย,6567,10.9772,66275,52.66148,59824,3527,2924,197,94.71154,FALSE,,,
สระบุรี,3,4,รวมใจไทย,3359,5.6148,66275,52.66148,59824,3527,2924,197,94.71154,FALSE,,,
สระบุรี,3,5,ประชาธิปัตย์,2965,4.9562,66275,52.66148,59824,3527,2924,197,94.71154,FALSE,,,
สระบุรี,3,6,เศรษฐกิจ,2747,4.5918,66275,52.66148,59824,3527,2924,197,94.71154,FALSE,,,
สระบุรี,3,7,รวมไทยสร้างชาติ,1383,2.31178,66275,52.66148,59824,3527,2924,197,94.71154,FALSE,,,
สระบุรี,3,8,เพื่อชาติไทย,1320,2.20647,66275,52.66148,59824,3527,2924,197,94.71154,FALSE,,,
สระบุรี,3,9,รวมพลังประชาชน,510,0.8525,66275,52.66148,59824,3527,2924,197,94.71154,FALSE,,,
สระบุรี,3,10,ประชาธิปไตยใหม่,501,0.83746,66275,52.66148,59824,3527,2924,197,94.71154,FALSE,,,
สระบุรี,4,1,ประชาชน,32443,38.50847,94839,73.90935,84249,5589,5001,222,94.87179,FALSE,,,
สระบุรี,4,2,ภูมิใจไทย,12228,14.51412,94839,73.90935,84249,5589,5001,222,94.87179,FALSE,,,
สระบุรี,4,3,เพื่อไทย,9702,11.51586,94839,73.90935,84249,5589,5001,222,94.87179,FALSE,,,
สระบุรี,4,4,รวมใจไทย,5095,6.04755,94839,73.90935,84249,5589,5001,222,94.87179,FALSE,,,
สระบุรี,4,5,ประชาธิปัตย์,4954,5.88019,94839,73.90935,84249,5589,5001,222,94.87179,FALSE,,,
สระบุรี,4,6,เศรษฐกิจ,4057,4.81549,94839,73.90935,84249,5589,5001,222,94.87179,FALSE,,,
สระบุรี,4,7,รวมไทยสร้างชาติ,2290,2.71813,94839,73.90935,84249,5589,5001,222,94.87179,FALSE,,,
สระบุรี,4,8,กล้าธรรม,2127,2.52466,94839,73.90935,84249,5589,5001,222,94.87179,FALSE,,,
สระบุรี,4,9,เพื่อชาติไทย,1480,1.7567,94839,73.90935,84249,5589,5001,222,94.87179,FALSE,,,
สระบุรี,4,10,ใหม่,1011,1.20001,94839,73.90935,84249,5589,5001,222,94.87179,FALSE,,,
สระแก้ว,1,1,ประชาชน,23285,27.54285,93286,63.24389,84541,5716,3029,276,94.84536,FALSE,,,
สระแก้ว,1,2,พลังประชารัฐ,16809,19.88266,93286,63.24389,84541,5716,3029,276,94.84536,FALSE,,,
สระแก้ว,1,3,ภูมิใจไทย,10165,12.02375,93286,63.24389,84541,5716,3029,276,94.84536,FALSE,,,
สระแก้ว,1,4,เพื่อไทย,7512,8.88563,93286,63.24389,84541,5716,3029,276,94.84536,FALSE,,,
สระแก้ว,1,5,เศรษฐกิจ,5694,6.73519,93286,63.24389,84541,5716,3029,276,94.84536,FALSE,,,
สระแก้ว,1,6,รวมใจไทย,4108,4.85918,93286,63.24389,84541,5716,3029,276,94.84536,FALSE,,,
สระแก้ว,1,7,ประชาธิปัตย์,3548,4.19678,93286,63.24389,84541,5716,3029,276,94.84536,FALSE,,,
สระแก้ว,1,8,รวมไทยสร้างชาติ,2104,2.48873,93286,63.24389,84541,5716,3029,276,94.84536,FALSE,,,
สระแก้ว,1,9,สร้างอนาคตไทย,1047,1.23845,93286,63.24389,84541,5716,3029,276,94.84536,FALSE,,,
สระแก้ว,1,10,เพื่อชาติไทย,1004,1.18759,93286,63.24389,84541,5716,3029,276,94.84536,FALSE,,,
สระแก้ว,2,1,พลังประชารัฐ,21638,27.11019,87242,60.10638,79815,4621,2806,290,94.77124,FALSE,,,
สระแก้ว,2,2,ประชาชน,18488,23.16357,87242,60.10638,79815,4621,2806,290,94.77124,FALSE,,,
สระแก้ว,2,3,ภูมิใจไทย,8692,10.89018,87242,60.10638,79815,4621,2806,290,94.77124,FALSE,,,
สระแก้ว,2,4,เพื่อไทย,7194,9.01334,87242,60.10638,79815,4621,2806,290,94.77124,FALSE,,,
สระแก้ว,2,5,เศรษฐกิจ,5996,7.51237,87242,60.10638,79815,4621,2806,290,94.77124,FALSE,,,
สระแก้ว,2,6,รวมไทยสร้างชาติ,4351,5.45136,87242,60.10638,79815,4621,2806,290,94.77124,FALSE,,,
สระแก้ว,2,7,ประชาธิปัตย์,2401,3.00821,87242,60.10638,79815,4621,2806,290,94.77124,FALSE,,,
สระแก้ว,2,8,เพื่อชาติไทย,1093,1.36942,87242,60.10638,79815,4621,2806,290,94.77124,FALSE,,,
สระแก้ว,2,9,สร้างอนาคตไทย,822,1.02988,87242,60.10638,79815,4621,2806,290,94.77124,FALSE,,,
สระแก้ว,2,10,รวมใจไทย,711,0.89081,87242,60.10638,79815,4621,2806,290,94.77124,FALSE,,,
สระแก้ว,3,1,ประชาชน,18652,21.63454,95161,63.00092,86214,5825,3122,288,94.73684,FALSE,,,
สระแก้ว,3,2,ภูมิใจไทย,16607,19.26253,95161,63.00092,86214,5825,3122,288,94.73684,FALSE,,,
สระแก้ว,3,3,เพื่อไทย,16178,18.76493,95161,63.00092,86214,5825,3122,288,94.73684,FALSE,,,
สระแก้ว,3,4,เศรษฐกิจ,8357,9.69332,95161,63.00092,86214,5825,3122,288,94.73684,FALSE,,,
สระแก้ว,3,5,กล้าธรรม,4783,5.54782,95161,63.00092,86214,5825,3122,288,94.73684,FALSE,,,
สระแก้ว,3,6,ประชาธิปัตย์,3658,4.24293,95161,63.00092,86214,5825,3122,288,94.73684,FALSE,,,
สระแก้ว,3,7,ใหม่,3200,3.71169,95161,63.00092,86214,5825,3122,288,94.73684,FALSE,,,
สระแก้ว,3,8,ไทยทรัพย์ทวี,2628,3.04823,95161,63.00092,86214,5825,3122,288,94.73684,FALSE,,,
สระแก้ว,3,9,เพื่อชาติไทย,1973,2.28849,95161,63.00092,86214,5825,3122,288,94.73684,FALSE,,,
สระแก้ว,3,10,รวมไทยสร้างชาติ,1883,2.1841,95161,63.00092,86214,5825,3122,288,94.73684,FALSE,,,
สิงห์บุรี,1,1,ประชาชน,34678,31.92539,120546,72.10853,108622,6676,5248,316,94.89489,FALSE,,,
สิงห์บุรี,1,2,ภูมิใจไทย,24068,22.15757,120546,72.10853,108622,6676,5248,316,94.89489,FALSE,,,
สิงห์บุรี,1,3,เพื่อไทย,12864,11.8429,120546,72.10853,108622,6676,5248,316,94.89489,FALSE,,,
สิงห์บุรี,1,4,รักชาติ,9553,8.79472,120546,72.10853,108622,6676,5248,316,94.89489,FALSE,,,
สิงห์บุรี,1,5,ประชาธิปัตย์,4286,3.94579,120546,72.10853,108622,6676,5248,316,94.89489,FALSE,,,
สิงห์บุรี,1,6,เศรษฐกิจ,4160,3.8298,120546,72.10853,108622,6676,5248,316,94.89489,FALSE,,,
สิงห์บุรี,1,7,รวมใจไทย,4033,3.71288,120546,72.10853,108622,6676,5248,316,94.89489,FALSE,,,
สิงห์บุรี,1,8,รวมไทยสร้างชาติ,2616,2.40835,120546,72.10853,108622,6676,5248,316,94.89489,FALSE,,,
สิงห์บุรี,1,9,เพื่อชาติไทย,1286,1.18392,120546,72.10853,108622,6676,5248,316,94.89489,FALSE,,,
สิงห์บุรี,1,10,ใหม่,981,0.90313,120546,72.10853,108622,6676,5248,316,94.89489,FALSE,,,
สุพรรณบุรี,1,1,ภูมิใจไทย,37488,43.65923,93905,69.3635,85865,4598,3442,221,94.84979,FALSE,,,
สุพรรณบุรี,1,2,ประชาชน,27731,32.29605,93905,69.3635,85865,4598,3442,221,94.84979,FALSE,,,
สุพรรณบุรี,1,3,เพื่อไทย,5620,6.54516,93905,69.3635,85865,4598,3442,221,94.84979,FALSE,,,
สุพรรณบุรี,1,4,ประชาธิปัตย์,2516,2.93018,93905,69.3635,85865,4598,3442,221,94.84979,FALSE,,,
สุพรรณบุรี,1,5,เศรษฐกิจ,1939,2.2582,93905,69.3635,85865,4598,3442,221,94.84979,FALSE,,,
สุพรรณบุรี,1,6,รวมไทยสร้างชาติ,1652,1.92395,93905,69.3635,85865,4598,3442,221,94.84979,FALSE,,,
สุพรรณบุรี,1,7,ไทยทรัพย์ทวี,1461,1.70151,93905,69.3635,85865,4598,3442,221,94.84979,FALSE,,,
สุพรรณบุรี,1,8,เพื่อชาติไทย,914,1.06446,93905,69.3635,85865,4598,3442,221,94.84979,FALSE,,,
สุพรรณบุรี,1,9,ไทยภักดี,688,0.80126,93905,69.3635,85865,4598,3442,221,94.84979,FALSE,,,
สุพรรณบุรี,1,10,ประชาธิปไตยใหม่,549,0.63938,93905,69.3635,85865,4598,3442,221,94.84979,FALSE,,,
สุพรรณบุรี,2,1,ภูมิใจไทย,30409,40.47356,81770,63.10582,75133,3927,2710,236,94.77912,FALSE,,,
สุพรรณบุรี,2,2,ประชาชน,23237,30.92782,81770,63.10582,75133,3927,2710,236,94.77912,FALSE,,,
สุพรรณบุรี,2,3,เพื่อไทย,6146,8.18016,81770,63.10582,75133,3927,2710,236,94.77912,FALSE,,,
สุพรรณบุรี,2,4,ประชาธิปัตย์,2198,2.92548,81770,63.10582,75133,3927,2710,236,94.77912,FALSE,,,
สุพรรณบุรี,2,5,รวมใจไทย,1951,2.59673,81770,63.10582,75133,3927,2710,236,94.77912,FALSE,,,
สุพรรณบุรี,2,6,เศรษฐกิจ,1922,2.55813,81770,63.10582,75133,3927,2710,236,94.77912,FALSE,,,
สุพรรณบุรี,2,7,รวมไทยสร้างชาติ,1233,1.64109,81770,63.10582,75133,3927,2710,236,94.77912,FALSE,,,
สุพรรณบุรี,2,8,เพื่อชาติไทย,1035,1.37756,81770,63.10582,75133,3927,2710,236,94.77912,FALSE,,,
สุพรรณบุรี,2,9,พลวัต,542,0.72139,81770,63.10582,75133,3927,2710,236,94.77912,FALSE,,,
สุพรรณบุรี,2,10,ประชาธิปไตยใหม่,483,0.64286,81770,63.10582,75133,3927,2710,236,94.77912,FALSE,,,
สุพรรณบุรี,3,1,ภูมิใจไทย,32689,35.27996,101561,77.81081,92656,6260,2645,248,94.65649,FALSE,,,
สุพรรณบุรี,3,2,ประชาชน,27725,29.92251,101561,77.81081,92656,6260,2645,248,94.65649,FALSE,,,
สุพรรณบุรี,3,3,เพื่อไทย,7578,8.17864,101561,77.81081,92656,6260,2645,248,94.65649,FALSE,,,
สุพรรณบุรี,3,4,รวมไทยสร้างชาติ,4648,5.0164,101561,77.81081,92656,6260,2645,248,94.65649,FALSE,,,
สุพรรณบุรี,3,5,ประชาธิปัตย์,2968,3.20325,101561,77.81081,92656,6260,2645,248,94.65649,FALSE,,,
สุพรรณบุรี,3,6,กล้าธรรม,2589,2.79421,101561,77.81081,92656,6260,2645,248,94.65649,FALSE,,,
สุพรรณบุรี,3,7,เศรษฐกิจ,2552,2.75427,101561,77.81081,92656,6260,2645,248,94.65649,FALSE,,,
สุพรรณบุรี,3,8,มิติใหม่,1851,1.99771,101561,77.81081,92656,6260,2645,248,94.65649,FALSE,,,
สุพรรณบุรี,3,9,เพื่อชาติไทย,1438,1.55198,101561,77.81081,92656,6260,2645,248,94.65649,FALSE,,,
สุพรรณบุรี,3,10,รวมใจไทย,767,0.82779,101561,77.81081,92656,6260,2645,248,94.65649,FALSE,,,
สุพรรณบุรี,4,1,ภูมิใจไทย,29771,36.61915,89774,65.31108,81299,5849,2626,269,94.71831,FALSE,,,
สุพรรณบุรี,4,2,ประชาชน,24503,30.13936,89774,65.31108,81299,5849,2626,269,94.71831,FALSE,,,
สุพรรณบุรี,4,3,เพื่อไทย,7701,9.47244,89774,65.31108,81299,5849,2626,269,94.71831,FALSE,,,
สุพรรณบุรี,4,4,รวมใจไทย,3160,3.88689,89774,65.31108,81299,5849,2626,269,94.71831,FALSE,,,
สุพรรณบุรี,4,5,เศรษฐกิจ,2582,3.17593,89774,65.31108,81299,5849,2626,269,94.71831,FALSE,,,
สุพรรณบุรี,4,6,ประชาธิปัตย์,2004,2.46497,89774,65.31108,81299,5849,2626,269,94.71831,FALSE,,,
สุพรรณบุรี,4,7,เพื่อชาติไทย,1477,1.81675,89774,65.31108,81299,5849,2626,269,94.71831,FALSE,,,
สุพรรณบุรี,4,8,รวมไทยสร้างชาติ,1248,1.53507,89774,65.31108,81299,5849,2626,269,94.71831,FALSE,,,
สุพรรณบุรี,4,9,ประชาธิปไตยใหม่,744,0.91514,89774,65.31108,81299,5849,2626,269,94.71831,FALSE,,,
สุพรรณบุรี,4,10,ใหม่,592,0.72818,89774,65.31108,81299,5849,2626,269,94.71831,FALSE,,,
สุพรรณบุรี,5,1,ภูมิใจไทย,32012,35.1962,100424,69.35407,90953,5644,3827,246,94.98069,FALSE,,,
สุพรรณบุรี,5,2,ประชาชน,27840,30.60922,100424,69.35407,90953,5644,3827,246,94.98069,FALSE,,,
สุพรรณบุรี,5,3,เพื่อไทย,10982,12.07437,100424,69.35407,90953,5644,3827,246,94.98069,FALSE,,,
สุพรรณบุรี,5,4,รวมใจไทย,3197,3.515,100424,69.35407,90953,5644,3827,246,94.98069,FALSE,,,
สุพรรณบุรี,5,5,เศรษฐกิจ,2593,2.85092,100424,69.35407,90953,5644,3827,246,94.98069,FALSE,,,
สุพรรณบุรี,5,6,ประชาธิปัตย์,2150,2.36386,100424,69.35407,90953,5644,3827,246,94.98069,FALSE,,,
สุพรรณบุรี,5,7,รวมไทยสร้างชาติ,1665,1.83062,100424,69.35407,90953,5644,3827,246,94.98069,FALSE,,,
สุพรรณบุรี,5,8,เพื่อชาติไทย,1513,1.6635,100424,69.35407,90953,5644,3827,246,94.98069,FALSE,,,
สุพรรณบุรี,5,9,ใหม่,778,0.85539,100424,69.35407,90953,5644,3827,246,94.98069,FALSE,,,
สุพรรณบุรี,5,10,รวมพลังประชาชน,642,0.70586,100424,69.35407,90953,5644,3827,246,94.98069,FALSE,,,
สุราษฎร์ธานี,1,1,ประชาธิปัตย์,29290,39.51913,78024,66.63592,74116,1540,2368,160,94.67456,FALSE,,,
สุราษฎร์ธานี,1,2,ประชาชน,23017,31.05537,78024,66.63592,74116,1540,2368,160,94.67456,FALSE,,,
สุราษฎร์ธานี,1,3,ภูมิใจไทย,10540,14.22095,78024,66.63592,74116,1540,2368,160,94.67456,FALSE,,,
สุราษฎร์ธานี,1,4,รวมไทยสร้างชาติ,1671,2.25457,78024,66.63592,74116,1540,2368,160,94.67456,FALSE,,,
สุราษฎร์ธานี,1,5,เพื่อไทย,1652,2.22894,78024,66.63592,74116,1540,2368,160,94.67456,FALSE,,,
สุราษฎร์ธานี,1,6,เศรษฐกิจ,1187,1.60154,78024,66.63592,74116,1540,2368,160,94.67456,FALSE,,,
สุราษฎร์ธานี,1,7,ไทยภักดี,951,1.28312,78024,66.63592,74116,1540,2368,160,94.67456,FALSE,,,
สุราษฎร์ธานี,1,8,เสรีรวมไทย,918,1.2386,78024,66.63592,74116,1540,2368,160,94.67456,FALSE,,,
สุราษฎร์ธานี,1,9,ประชาธิปไตยใหม่,636,0.85811,78024,66.63592,74116,1540,2368,160,94.67456,FALSE,,,
สุราษฎร์ธานี,1,10,ใหม่,620,0.83653,78024,66.63592,74116,1540,2368,160,94.67456,FALSE,,,
สุราษฎร์ธานี,2,1,ประชาธิปัตย์,38302,51.13069,79119,66.10713,74910,2596,1613,203,94.85981,FALSE,,,
สุราษฎร์ธานี,2,2,ประชาชน,13662,18.23789,79119,66.10713,74910,2596,1613,203,94.85981,FALSE,,,
สุราษฎร์ธานี,2,3,ภูมิใจไทย,9116,12.16927,79119,66.10713,74910,2596,1613,203,94.85981,FALSE,,,
สุราษฎร์ธานี,2,4,รวมไทยสร้างชาติ,2120,2.83006,79119,66.10713,74910,2596,1613,203,94.85981,FALSE,,,
สุราษฎร์ธานี,2,5,เพื่อไทย,1715,2.28941,79119,66.10713,74910,2596,1613,203,94.85981,FALSE,,,
สุราษฎร์ธานี,2,6,เศรษฐกิจ,1381,1.84355,79119,66.10713,74910,2596,1613,203,94.85981,FALSE,,,
สุราษฎร์ธานี,2,7,รวมใจไทย,1335,1.78214,79119,66.10713,74910,2596,1613,203,94.85981,FALSE,,,
สุราษฎร์ธานี,2,8,ประชาธิปไตยใหม่,1033,1.37899,79119,66.10713,74910,2596,1613,203,94.85981,FALSE,,,
สุราษฎร์ธานี,2,9,โอกาสใหม่,661,0.88239,79119,66.10713,74910,2596,1613,203,94.85981,FALSE,,,
สุราษฎร์ธานี,2,10,ไทยภักดี,492,0.65679,79119,66.10713,74910,2596,1613,203,94.85981,FALSE,,,
สุราษฎร์ธานี,3,1,ประชาธิปัตย์,50396,59.43345,89552,74.59248,84794,2888,1870,216,94.73684,FALSE,,,
สุราษฎร์ธานี,3,2,ประชาชน,14200,16.74647,89552,74.59248,84794,2888,1870,216,94.73684,FALSE,,,
สุราษฎร์ธานี,3,3,ภูมิใจไทย,4517,5.32703,89552,74.59248,84794,2888,1870,216,94.73684,FALSE,,,
สุราษฎร์ธานี,3,4,เพื่อไทย,1893,2.23247,89552,74.59248,84794,2888,1870,216,94.73684,FALSE,,,
สุราษฎร์ธานี,3,5,ไทรวมพลัง,1787,2.10746,89552,74.59248,84794,2888,1870,216,94.73684,FALSE,,,
สุราษฎร์ธานี,3,6,รวมใจไทย,1483,1.74894,89552,74.59248,84794,2888,1870,216,94.73684,FALSE,,,
สุราษฎร์ธานี,3,7,รวมไทยสร้างชาติ,1411,1.66403,89552,74.59248,84794,2888,1870,216,94.73684,FALSE,,,
สุราษฎร์ธานี,3,8,ประชาธิปไตยใหม่,1312,1.54728,89552,74.59248,84794,2888,1870,216,94.73684,FALSE,,,
สุราษฎร์ธานี,3,9,เศรษฐกิจ,1265,1.49185,89552,74.59248,84794,2888,1870,216,94.73684,FALSE,,,
สุราษฎร์ธานี,3,10,กล้าธรรม,1131,1.33382,89552,74.59248,84794,2888,1870,216,94.73684,FALSE,,,
สุราษฎร์ธานี,4,1,ประชาธิปัตย์,54347,62.78825,90642,73.46572,86556,2676,1410,224,94.91525,FALSE,,,
สุราษฎร์ธานี,4,2,ประชาชน,12236,14.13651,90642,73.46572,86556,2676,1410,224,94.91525,FALSE,,,
สุราษฎร์ธานี,4,3,ภูมิใจไทย,6909,7.98212,90642,73.46572,86556,2676,1410,224,94.91525,FALSE,,,
สุราษฎร์ธานี,4,4,เพื่อไทย,1726,1.99408,90642,73.46572,86556,2676,1410,224,94.91525,FALSE,,,
สุราษฎร์ธานี,4,5,ไทรวมพลัง,1220,1.40949,90642,73.46572,86556,2676,1410,224,94.91525,FALSE,,,
สุราษฎร์ธานี,4,6,เศรษฐกิจ,1201,1.38754,90642,73.46572,86556,2676,1410,224,94.91525,FALSE,,,
สุราษฎร์ธานี,4,7,ประชาธิปไตยใหม่,1159,1.33902,90642,73.46572,86556,2676,1410,224,94.91525,FALSE,,,
สุราษฎร์ธานี,4,8,รวมไทยสร้างชาติ,1096,1.26623,90642,73.46572,86556,2676,1410,224,94.91525,FALSE,,,
สุราษฎร์ธานี,4,9,รวมใจไทย,1036,1.19691,90642,73.46572,86556,2676,1410,224,94.91525,FALSE,,,
สุราษฎร์ธานี,4,10,เพื่อชาติไทย,839,0.96931,90642,73.46572,86556,2676,1410,224,94.91525,FALSE,,,
สุราษฎร์ธานี,5,1,ประชาธิปัตย์,54015,66.4432,85724,70.34284,81295,2891,1538,213,94.66667,FALSE,,,
สุราษฎร์ธานี,5,2,ประชาชน,10657,13.10905,85724,70.34284,81295,2891,1538,213,94.66667,FALSE,,,
สุราษฎร์ธานี,5,3,ภูมิใจไทย,3826,4.70632,85724,70.34284,81295,2891,1538,213,94.66667,FALSE,,,
สุราษฎร์ธานี,5,4,เพื่อชาติไทย,1551,1.90787,85724,70.34284,81295,2891,1538,213,94.66667,FALSE,,,
สุราษฎร์ธานี,5,5,เพื่อไทย,1449,1.7824,85724,70.34284,81295,2891,1538,213,94.66667,FALSE,,,
สุราษฎร์ธานี,5,6,รวมใจไทย,1316,1.6188,85724,70.34284,81295,2891,1538,213,94.66667,FALSE,,,
สุราษฎร์ธานี,5,7,ประชาธิปไตยใหม่,1184,1.45642,85724,70.34284,81295,2891,1538,213,94.66667,FALSE,,,
สุราษฎร์ธานี,5,8,เศรษฐกิจ,967,1.1895,85724,70.34284,81295,2891,1538,213,94.66667,FALSE,,,
สุราษฎร์ธานี,5,9,รวมไทยสร้างชาติ,894,1.0997,85724,70.34284,81295,2891,1538,213,94.66667,FALSE,,,
สุราษฎร์ธานี,5,10,กล้าธรรม,698,0.8586,85724,70.34284,81295,2891,1538,213,94.66667,FALSE,,,
สุราษฎร์ธานี,6,1,ประชาธิปัตย์,56783,62.13194,96016,76.77902,91391,3297,1328,234,94.73684,FALSE,,,
สุราษฎร์ธานี,6,2,ประชาชน,12314,13.47397,96016,76.77902,91391,3297,1328,234,94.73684,FALSE,,,
สุราษฎร์ธานี,6,3,ภูมิใจไทย,8296,9.07748,96016,76.77902,91391,3297,1328,234,94.73684,FALSE,,,
สุราษฎร์ธานี,6,4,รวมไทยสร้างชาติ,1676,1.83388,96016,76.77902,91391,3297,1328,234,94.73684,FALSE,,,
สุราษฎร์ธานี,6,5,เพื่อไทย,1607,1.75838,96016,76.77902,91391,3297,1328,234,94.73684,FALSE,,,
สุราษฎร์ธานี,6,6,เศรษฐกิจ,1294,1.41589,96016,76.77902,91391,3297,1328,234,94.73684,FALSE,,,
สุราษฎร์ธานี,6,7,ประชาธิปไตยใหม่,1107,1.21128,96016,76.77902,91391,3297,1328,234,94.73684,FALSE,,,
สุราษฎร์ธานี,6,8,ไทรวมพลัง,1007,1.10186,96016,76.77902,91391,3297,1328,234,94.73684,FALSE,,,
สุราษฎร์ธานี,6,9,รวมใจไทย,982,1.0745,96016,76.77902,91391,3297,1328,234,94.73684,FALSE,,,
สุราษฎร์ธานี,6,10,กล้าธรรม,672,0.7353,96016,76.77902,91391,3297,1328,234,94.73684,FALSE,,,
สุราษฎร์ธานี,7,1,ประชาธิปัตย์,47534,54.83785,91007,75.66451,86681,2598,1728,191,94.55446,FALSE,,,
สุราษฎร์ธานี,7,2,ประชาชน,15907,18.3512,91007,75.66451,86681,2598,1728,191,94.55446,FALSE,,,
สุราษฎร์ธานี,7,3,ภูมิใจไทย,8193,9.4519,91007,75.66451,86681,2598,1728,191,94.55446,FALSE,,,
สุราษฎร์ธานี,7,4,รวมไทยสร้างชาติ,2223,2.56458,91007,75.66451,86681,2598,1728,191,94.55446,FALSE,,,
สุราษฎร์ธานี,7,5,กล้าธรรม,1917,2.21156,91007,75.66451,86681,2598,1728,191,94.55446,FALSE,,,
สุราษฎร์ธานี,7,6,เพื่อไทย,1714,1.97737,91007,75.66451,86681,2598,1728,191,94.55446,FALSE,,,
สุราษฎร์ธานี,7,7,เศรษฐกิจ,1201,1.38554,91007,75.66451,86681,2598,1728,191,94.55446,FALSE,,,
สุราษฎร์ธานี,7,8,ประชาธิปไตยใหม่,1126,1.29902,91007,75.66451,86681,2598,1728,191,94.55446,FALSE,,,
สุราษฎร์ธานี,7,9,เพื่อชาติไทย,1075,1.24018,91007,75.66451,86681,2598,1728,191,94.55446,FALSE,,,
สุราษฎร์ธานี,7,10,โอกาสใหม่,822,0.9483,91007,75.66451,86681,2598,1728,191,94.55446,FALSE,,,
สุรินทร์,1,1,ภูมิใจไทย,28433,34.61698,88615,65.11117,82136,3816,2663,235,94.75806,FALSE,,,
สุรินทร์,1,2,ประชาชน,24289,29.57169,88615,65.11117,82136,3816,2663,235,94.75806,FALSE,,,
สุรินทร์,1,3,เพื่อไทย,10942,13.32181,88615,65.11117,82136,3816,2663,235,94.75806,FALSE,,,
สุรินทร์,1,4,เศรษฐกิจ,3479,4.23566,88615,65.11117,82136,3816,2663,235,94.75806,FALSE,,,
สุรินทร์,1,5,ประชาธิปัตย์,2740,3.33593,88615,65.11117,82136,3816,2663,235,94.75806,FALSE,,,
สุรินทร์,1,6,รวมใจไทย,2650,3.22636,88615,65.11117,82136,3816,2663,235,94.75806,FALSE,,,
สุรินทร์,1,7,รวมไทยสร้างชาติ,1536,1.87007,88615,65.11117,82136,3816,2663,235,94.75806,FALSE,,,
สุรินทร์,1,8,ไทยภักดี,714,0.86929,88615,65.11117,82136,3816,2663,235,94.75806,FALSE,,,
สุรินทร์,1,9,ไทยทรัพย์ทวี,683,0.83155,88615,65.11117,82136,3816,2663,235,94.75806,FALSE,,,
สุรินทร์,1,10,เพื่อชาติไทย,677,0.82424,88615,65.11117,82136,3816,2663,235,94.75806,FALSE,,,
สุรินทร์,2,1,ภูมิใจไทย,30479,37.17541,88080,62.86085,81987,4404,1689,251,94.71698,FALSE,,,
สุรินทร์,2,2,ประชาชน,19172,23.3842,88080,62.86085,81987,4404,1689,251,94.71698,FALSE,,,
สุรินทร์,2,3,เพื่อไทย,15458,18.85421,88080,62.86085,81987,4404,1689,251,94.71698,FALSE,,,
สุรินทร์,2,4,เศรษฐกิจ,3086,3.76401,88080,62.86085,81987,4404,1689,251,94.71698,FALSE,,,
สุรินทร์,2,5,พลวัต,2156,2.62969,88080,62.86085,81987,4404,1689,251,94.71698,FALSE,,,
สุรินทร์,2,6,ประชาธิปัตย์,1841,2.24548,88080,62.86085,81987,4404,1689,251,94.71698,FALSE,,,
สุรินทร์,2,7,รวมใจไทย,1677,2.04545,88080,62.86085,81987,4404,1689,251,94.71698,FALSE,,,
สุรินทร์,2,8,รวมไทยสร้างชาติ,1080,1.31728,88080,62.86085,81987,4404,1689,251,94.71698,FALSE,,,
สุรินทร์,2,9,เพื่อชาติไทย,810,0.98796,88080,62.86085,81987,4404,1689,251,94.71698,FALSE,,,
สุรินทร์,2,10,ประชาธิปไตยใหม่,499,0.60863,88080,62.86085,81987,4404,1689,251,94.71698,FALSE,,,
สุรินทร์,3,1,ภูมิใจไทย,22158,31.88201,74601,54.29713,69500,3539,1562,301,94.95268,FALSE,,,
สุรินทร์,3,2,ประชาชน,17060,24.54676,74601,54.29713,69500,3539,1562,301,94.95268,FALSE,,,
สุรินทร์,3,3,เพื่อไทย,15383,22.13381,74601,54.29713,69500,3539,1562,301,94.95268,FALSE,,,
